AGEP,SCHL,MAR,SEX,DIS,CIT,MIL,ANC,NATIVITY,RELP,DEAR,DEYE,DREM,RAC1P,GCL,COW,ESR,WKHP,JWMNP,PINCP,MIG
8,19,0,0,1,0,3,3,0,1,1,1,1,0,0,1,5,0,0,1,0
15,20,0,0,1,3,3,0,1,1,1,1,1,5,2,1,0,55,35,8,1
14,20,0,1,1,0,3,0,0,1,1,1,1,5,2,1,0,50,15,9,1
9,21,0,0,1,4,3,0,1,1,1,1,1,5,0,1,2,40,0,8,0
6,15,0,1,1,0,3,0,0,1,1,1,1,0,0,3,5,0,0,0,1
15,21,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,45,20,7,0
13,20,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,10,0,2,1
13,20,0,1,1,3,3,3,1,1,1,1,1,5,2,1,0,40,30,8,1
14,14,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,40,60,7,1
5,18,4,1,0,0,3,0,0,0,1,1,0,1,0,1,0,36,70,2,1
12,8,0,1,1,4,3,0,1,0,1,1,1,0,2,9,2,0,0,1,0
13,21,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,32,45,8,0
14,18,0,1,1,4,3,0,1,1,1,1,1,0,2,1,0,20,10,2,1
10,18,3,1,1,4,3,0,1,0,1,1,1,7,0,1,0,40,30,7,0
7,14,0,1,1,4,3,0,1,1,1,1,1,7,0,0,5,0,0,0,1
14,8,0,1,1,4,3,0,1,1,1,1,1,0,2,1,2,40,0,3,1
14,22,0,1,1,0,3,0,0,1,1,1,1,0,2,1,1,50,0,9,0
7,20,4,1,1,0,3,1,0,0,1,1,1,0,0,5,0,40,25,8,1
9,20,0,1,1,0,3,0,0,1,1,1,1,0,0,2,0,45,45,4,1
7,21,0,1,1,4,3,0,1,1,1,1,1,0,0,1,0,40,30,5,0
11,20,0,1,1,0,3,0,0,1,1,1,1,5,2,1,0,36,40,9,1
10,20,0,1,1,0,3,0,0,0,1,1,1,5,0,1,0,32,8,8,0
13,8,0,1,1,4,3,0,1,0,1,1,1,7,2,0,5,0,0,0,1
11,20,4,0,1,0,3,0,0,0,1,1,1,0,2,6,0,60,10,4,1
12,15,0,0,1,4,3,0,1,1,1,1,1,7,2,1,0,40,5,5,1
14,16,0,0,1,0,3,0,0,1,1,1,1,7,2,1,0,38,15,8,0
15,20,4,0,1,3,3,0,1,0,1,1,1,5,2,2,0,40,30,8,1
12,20,0,1,1,0,3,1,0,1,1,1,1,0,2,2,0,50,35,8,1
11,21,0,0,1,0,3,0,0,0,1,1,1,5,2,1,0,40,40,8,0
12,20,0,0,1,0,3,0,0,1,1,1,1,1,2,5,0,40,15,8,1
9,19,0,1,1,3,1,0,1,0,1,1,1,1,0,0,5,0,0,0,1
6,15,0,1,1,0,3,3,0,0,1,1,1,0,0,2,5,15,0,3,0
10,1,0,0,0,0,3,0,0,1,1,1,1,7,0,0,5,0,0,0,1
14,19,0,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,35,8,1
14,15,0,1,1,0,3,3,0,0,1,1,1,5,2,1,0,35,20,2,1
7,20,0,1,1,0,3,0,0,0,1,1,1,0,0,1,0,75,15,7,1
2,17,4,0,1,0,3,3,0,0,1,1,1,0,0,1,0,40,30,3,0
4,18,0,0,1,0,3,0,0,1,1,1,1,0,0,1,5,30,0,3,0
13,20,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,50,40,9,1
11,20,0,1,1,0,3,0,0,1,1,1,1,0,2,6,0,30,0,6,1
11,18,0,0,1,3,3,0,1,1,1,1,1,0,2,1,0,50,20,6,1
13,19,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,55,0,8,1
12,20,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,40,90,8,1
13,15,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,50,40,2,0
8,17,0,1,0,0,3,1,0,0,1,1,1,7,0,1,0,35,10,4,1
14,18,0,1,1,3,3,0,1,1,1,1,1,5,2,1,0,40,0,6,1
11,21,4,0,1,4,3,0,1,0,1,1,1,5,2,1,0,40,15,9,1
7,21,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,55,9,0
12,15,0,1,1,0,3,0,0,1,1,1,1,7,2,1,0,40,15,7,1
9,18,4,1,1,0,3,3,0,0,1,1,1,0,0,1,0,28,25,4,1
14,20,0,1,1,0,3,1,0,0,1,1,1,0,2,1,0,45,45,9,1
8,16,4,1,1,0,3,0,0,0,1,1,1,0,0,0,5,0,0,4,1
10,21,4,0,1,3,3,0,1,0,1,1,1,5,0,1,0,40,60,9,0
14,21,4,1,1,0,3,1,0,0,1,1,1,0,2,3,0,40,25,9,1
14,15,0,0,1,3,3,0,1,0,1,1,1,0,2,1,0,35,20,6,1
9,18,4,1,1,4,3,0,1,0,1,1,1,5,0,0,5,0,0,0,1
10,20,4,1,1,2,3,0,0,0,1,1,1,8,0,1,0,40,20,8,1
15,20,0,1,1,3,3,0,1,1,1,1,1,5,2,1,0,40,25,9,1
5,18,4,0,1,0,3,1,0,0,1,1,1,0,0,3,0,96,65,7,1
11,18,0,1,0,0,3,3,0,1,1,1,1,0,2,8,2,30,0,2,1
3,15,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,25,15,3,1
3,18,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,24,20,4,0
12,18,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,40,10,7,0
13,17,0,0,1,0,3,3,0,0,1,1,1,0,2,2,0,50,70,9,0
9,17,4,0,1,0,3,0,0,0,1,1,1,0,0,7,0,40,45,7,1
12,15,0,0,1,4,3,0,1,0,1,1,1,0,2,1,0,40,60,8,1
15,23,0,0,1,3,3,0,1,0,1,1,1,5,2,1,0,40,30,9,1
15,20,0,1,1,4,3,0,1,1,1,1,1,5,2,1,0,20,75,2,0
7,15,0,0,1,4,3,0,1,1,1,1,1,0,0,7,0,40,40,9,1
5,20,4,1,1,0,3,1,0,0,1,1,1,0,0,2,0,36,37,8,0
13,18,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,40,10,8,1
10,20,0,1,1,0,3,0,0,0,1,1,1,0,0,6,0,20,0,7,1
13,21,4,0,1,3,3,1,1,0,1,1,1,5,2,3,0,40,60,7,1
13,14,0,0,1,4,3,0,1,1,1,1,1,7,2,1,0,40,15,7,1
11,21,4,1,1,0,3,3,0,0,1,1,1,1,2,1,0,40,7,8,1
11,18,0,0,1,0,1,0,0,0,1,1,1,0,2,5,0,40,50,6,1
10,21,0,1,1,4,3,0,1,1,1,1,1,5,0,1,0,40,30,8,1
3,18,0,0,1,3,1,0,1,0,1,1,1,0,0,5,0,40,25,6,1
12,16,4,0,1,0,3,0,0,0,1,1,1,1,2,1,0,40,15,7,1
1,15,4,1,1,0,3,0,0,0,1,1,1,1,0,1,5,18,0,1,0
15,20,0,1,1,0,3,0,0,0,1,1,1,0,2,3,5,0,0,0,1
2,15,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,15,4,1
7,14,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,50,5,6,0
15,21,0,1,1,0,3,0,0,0,1,1,1,0,2,6,0,20,30,6,1
13,18,0,1,1,4,3,0,1,0,1,1,1,8,2,1,0,25,18,5,0
10,15,0,1,1,0,3,0,0,0,1,1,1,0,0,1,5,0,0,0,0
9,20,0,0,1,0,1,1,0,0,1,1,1,0,0,2,0,40,60,9,0
9,18,4,0,1,0,3,0,0,0,1,1,1,5,0,1,0,40,30,6,1
3,13,4,1,1,0,3,0,0,0,1,1,1,0,0,1,5,0,0,2,0
9,18,0,0,1,0,1,0,0,0,1,1,1,7,0,5,0,45,35,7,1
9,20,4,0,1,0,3,0,0,0,1,1,1,1,0,4,0,12,20,5,1
15,20,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,77,15,9,0
13,20,0,0,1,3,3,1,1,0,1,1,1,5,2,1,0,40,60,8,1
6,11,0,1,1,4,3,0,1,1,1,1,1,0,0,1,2,45,0,4,1
9,21,0,0,1,4,3,0,1,0,1,1,1,5,0,1,0,40,20,9,0
10,20,4,1,1,0,3,0,0,0,1,1,1,7,0,1,0,60,20,6,1
12,20,4,1,1,0,3,1,0,0,1,1,1,0,2,3,0,25,40,4,1
14,20,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,40,9,0
13,21,0,0,1,4,3,0,1,0,1,1,1,5,2,1,0,40,20,9,0
6,21,4,1,1,0,3,0,0,0,1,1,1,0,0,1,5,0,0,0,1
7,20,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,60,8,1
11,21,4,0,1,4,3,0,1,0,1,1,1,5,2,1,0,40,33,9,0
11,18,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,42,40,9,1
12,17,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,60,40,7,0
4,15,0,1,1,0,3,3,0,0,1,1,1,0,0,1,0,40,15,6,1
12,20,4,1,1,4,3,0,1,0,1,1,1,5,2,1,0,40,15,9,0
5,17,4,0,1,0,1,0,0,0,1,1,1,1,0,1,0,40,25,6,1
11,17,4,1,1,0,3,1,0,0,1,1,1,8,2,1,2,35,0,4,1
9,18,4,0,1,4,3,0,1,0,1,1,1,5,0,8,5,0,0,0,1
14,13,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,40,45,7,1
12,20,4,1,1,0,3,1,0,0,1,1,1,5,2,2,0,55,20,9,1
9,17,0,1,1,0,3,1,0,1,1,1,1,0,0,1,0,40,25,5,1
9,20,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,15,7,1
13,20,0,1,1,0,3,1,0,1,1,1,1,0,2,2,0,40,30,8,1
3,20,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,5,3,0
14,14,0,0,1,4,3,0,1,0,1,1,1,7,2,1,0,40,40,6,1
15,17,0,0,1,0,3,1,0,1,1,1,1,0,2,3,0,40,40,7,1
15,18,0,1,1,4,3,0,1,1,1,1,1,5,2,0,5,0,0,0,1
11,19,0,1,1,0,3,1,0,1,1,1,1,0,2,1,0,24,15,9,1
12,20,0,0,1,0,3,1,0,0,1,1,1,0,2,6,0,35,0,7,1
13,15,0,1,1,0,3,0,0,1,1,1,1,5,2,3,5,0,0,0,0
4,20,4,0,1,0,3,1,0,0,1,1,1,0,0,1,2,40,0,4,0
12,17,0,0,1,0,3,0,0,0,1,1,1,7,2,1,0,50,45,8,1
14,18,2,1,1,0,3,2,0,0,1,1,1,0,2,1,0,40,30,8,0
13,17,0,0,1,4,3,1,1,0,1,1,1,0,2,7,0,50,60,6,1
6,21,0,0,1,0,3,1,0,1,1,1,1,0,0,1,0,40,22,8,1
6,15,0,0,0,0,1,0,0,1,1,1,0,0,0,1,2,35,0,3,1
15,18,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,10,4,0
13,20,4,1,1,0,3,1,0,0,1,1,1,0,2,2,0,40,15,6,1
0,15,4,1,1,0,3,0,0,0,1,1,1,1,0,3,1,40,0,6,1
14,20,0,1,1,4,3,1,1,1,1,1,1,0,2,1,5,0,0,1,0
13,18,0,1,0,0,3,0,0,0,1,1,0,0,2,1,5,40,0,3,1
13,19,4,0,1,3,3,0,1,0,1,1,1,5,2,1,0,50,15,8,1
13,21,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,50,15,9,1
8,20,4,0,1,0,3,1,0,0,1,1,1,7,0,1,0,45,70,8,1
6,20,0,1,1,0,3,0,0,1,1,1,1,0,0,6,0,15,5,2,0
8,20,0,0,1,0,0,0,0,1,1,1,1,0,0,5,3,70,15,4,0
13,20,4,0,1,0,3,1,0,0,1,1,1,8,2,1,0,50,50,8,1
6,15,0,1,0,0,3,1,0,1,1,1,0,3,0,6,5,10,0,2,1
14,20,4,0,1,0,3,3,0,0,1,1,1,0,2,1,0,40,15,8,0
8,20,0,1,1,4,3,0,1,1,1,1,1,7,0,1,0,6,2,1,1
14,15,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,40,5,9,1
12,19,0,1,1,0,3,0,0,1,1,1,1,1,2,3,0,40,60,8,0
13,20,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,50,15,7,1
10,15,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,40,60,7,1
13,20,0,0,1,3,3,0,1,1,1,1,1,0,2,1,0,40,60,9,1
14,23,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,55,60,9,1
10,20,0,1,1,4,3,0,1,0,1,1,1,5,0,1,0,40,30,3,0
13,19,0,1,1,0,3,1,0,0,1,1,1,0,2,1,5,20,0,2,1
15,15,0,1,1,4,3,0,1,1,1,1,1,0,2,0,5,0,0,2,1
7,19,4,1,1,0,3,0,0,0,1,1,1,0,0,1,1,30,0,2,0
13,20,0,1,1,0,3,1,0,0,1,1,1,0,2,1,0,80,10,7,1
13,21,0,1,1,3,3,3,1,1,1,1,1,5,2,1,0,40,10,9,1
14,21,0,1,1,0,3,1,0,1,1,1,1,0,2,1,0,10,20,2,0
15,20,0,0,0,0,1,1,0,1,0,1,1,0,2,6,0,20,0,9,0
7,19,0,1,1,0,3,0,0,1,1,1,1,7,0,1,5,30,0,2,1
11,20,0,1,1,0,3,3,0,1,1,1,1,0,2,1,0,40,15,9,1
9,21,0,1,1,0,3,0,0,1,1,1,1,8,0,2,0,40,45,7,1
9,18,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,45,10,7,1
11,11,4,0,1,3,3,0,1,0,1,1,1,5,2,7,0,40,36,7,1
9,21,4,0,1,4,3,0,1,0,1,1,1,5,0,1,0,40,20,9,1
11,21,0,1,1,0,3,1,0,0,1,1,1,8,2,3,1,40,0,8,1
12,20,4,1,1,0,3,1,0,0,1,1,1,0,2,4,0,40,20,8,1
10,1,0,1,1,0,3,3,0,1,1,1,1,5,0,1,0,25,5,2,0
14,16,0,1,1,0,3,3,0,1,1,1,1,5,2,3,0,30,15,7,1
12,21,0,1,1,4,3,0,1,1,1,1,1,0,2,1,1,40,0,8,1
11,18,0,1,1,3,3,0,1,1,1,1,1,0,2,3,0,40,30,7,0
13,20,0,0,1,3,3,3,1,1,1,1,1,5,2,4,0,50,60,8,1
13,20,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,60,7,1
9,20,0,0,1,0,3,0,0,0,1,1,1,0,0,2,0,40,5,8,1
14,18,0,0,1,3,3,0,1,1,1,1,1,5,2,7,0,60,25,8,1
13,21,0,0,1,0,3,1,0,1,1,1,1,8,2,1,0,50,60,9,1
6,3,4,0,1,0,3,0,0,0,1,1,1,7,0,1,0,40,6,4,1
11,20,2,1,1,4,3,0,1,0,1,1,1,5,2,1,0,40,10,7,1
6,20,0,1,1,4,3,1,1,0,1,1,1,0,0,1,0,60,40,7,0
6,18,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,30,20,4,1
12,11,0,0,1,3,3,0,1,1,1,1,1,0,2,6,0,48,50,9,0
9,20,0,0,1,0,3,0,0,0,1,1,1,5,0,1,0,40,20,7,1
14,20,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,60,30,9,1
15,18,0,1,0,0,3,0,0,0,1,0,1,0,2,0,5,0,0,3,1
7,17,0,1,1,0,3,1,0,1,1,1,1,0,0,0,5,0,0,0,1
9,20,4,0,1,0,3,1,0,0,1,1,1,8,0,3,0,35,60,5,0
3,15,0,0,1,0,3,0,0,0,1,1,1,7,0,1,0,40,45,8,0
8,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,55,15,9,0
13,20,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,60,0,9,0
9,21,0,1,1,0,3,1,0,0,1,1,1,0,0,3,0,55,25,8,1
6,15,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0,50,15,8,1
12,20,4,1,0,0,3,0,0,0,1,0,0,1,2,1,2,0,0,2,0
13,21,0,0,1,0,3,0,0,0,1,1,1,8,2,1,0,40,90,9,1
12,15,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,22,8,3,0
9,15,4,0,0,0,3,1,0,0,1,1,1,0,0,1,0,40,10,4,1
10,15,0,1,1,0,3,1,0,1,1,1,1,0,0,3,0,5,25,2,1
15,14,3,1,1,4,3,0,1,0,1,1,1,0,2,9,2,0,0,2,1
14,19,4,0,1,2,3,0,0,0,1,1,1,5,2,1,0,40,60,7,1
7,12,0,0,1,4,3,0,1,1,1,1,1,7,0,1,2,0,0,0,1
9,20,0,1,1,0,3,0,0,1,1,1,1,7,0,3,0,40,10,8,0
10,18,0,1,1,0,3,0,0,1,1,1,1,7,0,1,0,40,30,7,1
14,21,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,45,15,9,0
10,20,4,1,1,0,3,0,0,0,1,1,1,7,0,1,0,20,45,4,0
10,21,4,1,1,0,3,0,0,0,1,1,1,0,0,1,2,0,0,0,0
8,19,2,0,1,0,3,0,0,0,1,1,1,0,0,1,0,45,20,7,1
12,19,0,0,0,0,1,1,0,0,1,1,0,0,2,1,0,55,15,9,1
13,18,4,1,1,0,3,1,0,0,1,1,1,0,2,6,0,10,45,5,0
10,20,0,0,1,0,3,0,0,1,1,1,1,0,0,1,5,0,0,0,0
4,20,4,0,1,0,3,1,0,0,1,1,1,0,0,7,0,60,45,6,1
8,20,4,1,1,0,3,1,0,0,1,1,1,8,0,3,0,40,45,7,1
4,20,4,1,1,0,3,1,0,0,1,1,1,0,0,2,0,50,5,8,0
14,21,0,1,1,4,3,0,1,1,1,1,1,5,2,1,0,40,45,9,1
7,20,4,0,1,0,3,3,0,0,1,1,1,0,0,1,0,40,90,9,1
12,19,0,1,1,0,3,0,0,1,1,1,1,0,2,1,5,0,0,0,0
11,19,0,0,1,4,3,0,1,1,1,1,1,0,2,6,0,40,0,9,1
4,20,0,0,1,4,3,0,1,1,1,1,1,5,0,1,0,40,7,3,0
10,19,4,1,1,0,3,3,0,0,1,1,1,5,0,2,0,30,5,9,1
9,20,4,1,1,0,3,1,0,0,1,1,1,8,0,1,0,40,20,6,0
7,18,0,0,0,0,0,3,0,0,0,1,1,0,0,5,3,40,15,7,0
14,15,0,0,1,0,0,1,0,0,1,1,1,0,2,5,3,80,15,7,1
12,20,0,1,1,0,3,0,0,0,1,1,1,1,2,3,0,40,30,7,0
13,21,4,0,1,4,3,3,1,0,1,1,1,5,2,1,0,40,30,9,1
12,23,4,0,1,0,3,0,0,0,1,1,1,8,2,1,2,40,0,4,1
15,7,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,35,30,7,1
11,21,0,1,1,0,3,1,0,1,1,1,1,0,2,3,0,40,5,8,1
12,17,2,1,0,0,3,0,0,0,1,1,1,0,2,4,0,70,0,7,1
11,20,4,0,1,0,3,0,0,0,1,1,1,7,2,3,0,50,10,7,1
8,19,0,1,1,0,3,0,0,1,1,1,1,0,0,1,1,40,0,7,1
8,17,0,1,1,0,3,3,0,0,1,1,1,1,0,5,0,52,40,6,1
9,18,4,1,1,0,3,0,0,0,1,1,1,0,0,3,0,40,20,8,1
10,20,0,0,1,0,3,3,0,0,1,1,1,5,0,1,0,40,25,9,1
9,20,0,1,1,0,3,0,0,1,1,1,1,5,0,1,0,40,20,9,1
10,15,0,1,1,4,3,0,1,1,1,1,1,5,0,1,0,40,30,6,1
0,18,0,0,1,4,3,3,1,1,1,1,1,0,0,1,0,67,3,8,1
11,11,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,40,45,8,1
3,18,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,15,7,1
14,22,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,50,35,9,1
8,19,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,5,9,1
12,19,4,1,1,3,3,0,1,0,1,1,1,0,2,1,0,40,2,9,1
8,20,0,1,1,3,3,0,1,1,1,1,1,5,0,1,0,40,30,6,1
13,20,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,45,35,9,1
15,21,0,0,1,4,3,0,1,0,1,1,1,8,2,1,0,40,10,9,1
2,15,4,0,1,0,3,3,0,0,1,1,1,1,0,1,5,0,0,0,0
13,18,0,1,1,0,3,1,0,0,1,1,1,0,2,2,0,40,30,9,0
10,18,0,0,1,4,3,3,1,0,1,1,1,0,0,1,0,40,60,8,1
12,21,0,0,1,0,3,0,0,0,1,1,1,0,2,2,0,45,9,8,1
8,15,0,1,1,3,3,0,1,1,1,1,1,5,0,1,5,0,0,0,1
10,21,0,0,1,0,3,0,0,1,1,1,1,0,0,2,0,50,20,7,1
12,17,0,0,1,0,3,1,0,0,1,1,1,0,2,3,0,40,20,8,1
12,20,0,1,1,4,3,0,1,0,1,1,1,5,2,1,0,40,60,8,1
13,15,4,0,1,0,3,3,0,0,1,1,1,0,2,1,0,40,30,8,0
4,17,4,0,1,0,3,0,0,0,1,1,1,5,0,1,0,40,8,8,0
14,18,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,60,8,1
13,22,0,1,1,0,3,1,0,1,1,1,1,0,2,2,5,0,0,6,1
15,15,0,0,1,0,3,3,0,0,1,1,1,0,2,1,0,45,30,9,0
12,19,0,1,1,0,3,3,0,0,1,1,1,7,2,1,5,0,0,1,0
9,16,0,1,1,0,3,0,0,0,1,1,1,0,0,1,0,22,10,4,0
6,20,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0,32,10,3,1
2,15,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,15,5,1
4,18,0,1,0,0,3,3,0,1,1,1,0,0,0,0,5,0,0,0,1
6,21,4,1,1,0,3,1,0,0,1,1,1,0,0,3,0,45,20,7,1
14,19,0,1,1,0,3,1,0,1,1,1,1,8,2,0,5,0,0,0,1
9,21,4,1,1,0,3,3,0,0,1,1,1,8,0,6,0,10,20,4,0
9,20,2,0,1,3,3,0,1,0,1,1,1,5,0,1,2,40,0,2,1
5,20,0,1,1,0,3,0,0,0,1,1,1,0,0,1,0,45,10,8,0
8,22,0,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,30,6,1
13,20,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,60,25,9,1
15,20,0,1,0,0,3,1,0,1,1,1,0,5,2,3,0,25,20,2,1
7,20,4,1,1,4,3,0,1,0,1,1,1,0,0,1,2,60,0,6,1
13,23,0,1,1,0,3,0,0,1,1,1,1,5,2,1,0,40,45,9,1
11,20,4,1,1,0,3,1,0,0,1,1,1,0,2,6,0,60,60,2,0
12,21,0,0,1,2,3,1,0,0,1,1,1,0,2,1,0,50,7,9,0
13,0,0,1,1,4,3,0,1,1,1,1,1,0,2,1,0,40,20,4,1
8,16,0,1,1,4,3,3,1,1,1,1,1,4,0,1,0,25,10,4,1
11,21,0,1,1,0,3,0,0,1,1,1,1,0,2,3,0,55,20,8,1
4,18,4,1,1,0,3,0,0,0,1,1,1,0,0,1,1,16,0,1,0
12,20,4,0,1,0,3,0,0,0,1,1,1,0,2,2,0,40,45,8,1
13,18,4,1,1,0,3,1,0,0,1,1,1,8,2,1,0,60,10,4,1
10,21,0,1,1,0,3,1,0,0,1,1,1,0,0,1,0,50,35,9,0
7,20,0,1,1,0,3,0,0,1,1,1,1,5,0,1,0,35,20,4,1
13,23,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,42,50,9,1
2,15,4,1,1,0,3,1,0,0,1,1,1,0,0,2,0,45,15,3,0
7,18,0,1,1,0,3,2,0,0,1,1,1,7,0,1,0,40,30,6,1
13,20,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,40,4,1
14,18,0,1,1,0,3,3,0,0,1,1,1,0,2,1,0,36,60,9,0
14,16,4,0,1,4,3,0,1,0,1,1,1,7,2,1,0,40,15,5,1
0,17,0,1,1,4,3,0,1,0,1,1,1,0,0,0,5,0,0,0,0
15,20,0,1,1,0,3,0,0,1,1,1,1,0,2,0,5,0,0,0,1
6,19,0,0,1,0,3,2,0,1,1,1,1,0,0,1,0,50,12,6,1
6,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,35,90,7,0
10,18,0,1,1,4,3,0,1,0,1,1,1,7,0,1,2,0,0,0,1
3,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,5,0,0,4,0
13,15,0,0,1,4,3,0,1,1,1,1,1,5,2,1,0,46,10,4,1
6,20,4,0,1,0,0,1,0,0,1,1,1,0,0,5,3,57,15,6,0
15,20,0,1,1,4,3,1,1,1,1,1,1,0,2,1,5,0,0,0,1
6,18,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,20,7,0
11,18,0,0,1,0,3,0,0,1,1,1,1,5,2,1,0,45,7,5,1
6,20,4,1,1,0,3,1,0,0,1,1,1,0,0,2,2,40,0,4,0
9,15,4,1,1,0,3,3,0,0,1,1,1,7,0,2,0,40,25,7,1
9,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,20,9,1
10,15,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,3,6,1
11,21,0,0,1,0,3,3,0,1,1,1,1,0,2,1,0,40,30,8,1
11,20,0,1,1,4,3,0,1,0,1,1,1,7,2,1,0,40,10,5,1
12,22,0,0,1,0,3,0,0,0,1,1,1,0,2,3,0,40,60,9,1
8,20,0,1,1,0,3,1,0,1,1,1,1,8,0,2,0,30,75,6,0
10,21,0,1,1,4,3,0,1,1,1,1,1,5,0,1,0,40,40,9,1
10,18,4,0,1,0,3,3,0,0,1,1,1,0,0,2,5,60,0,7,1
7,21,0,1,1,0,3,0,0,1,1,1,1,8,0,3,0,40,90,8,1
12,14,0,0,1,3,3,3,1,0,1,1,1,0,2,1,0,40,60,7,1
13,20,4,1,1,3,3,0,1,0,1,1,1,5,2,1,0,36,15,9,0
13,19,0,0,1,0,3,3,0,0,1,1,1,0,2,7,0,50,50,8,1
14,23,0,0,1,3,3,0,1,0,1,1,1,5,2,2,0,40,90,9,1
14,20,4,0,1,3,3,3,1,0,1,1,1,5,2,2,0,40,60,7,1
6,20,4,0,1,0,3,3,0,0,1,1,1,0,0,1,5,60,0,7,1
9,18,4,0,1,0,3,1,0,0,1,1,1,8,0,1,0,40,30,7,1
11,20,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,45,8,9,1
15,20,0,0,1,3,3,0,1,0,1,1,1,5,2,1,1,40,0,9,1
14,15,0,0,1,0,3,0,0,1,1,1,1,7,2,1,0,24,30,5,1
9,18,4,0,1,0,3,0,0,0,1,1,1,0,0,1,2,40,0,5,1
2,15,4,0,1,4,3,0,1,0,1,1,1,0,0,7,2,20,0,3,1
15,15,4,1,1,0,3,0,0,0,1,1,1,7,2,1,0,40,30,7,1
14,18,0,1,1,0,3,0,0,0,1,1,1,1,2,0,5,0,0,0,1
15,0,0,1,1,3,3,0,1,1,1,1,1,5,2,1,0,40,75,6,1
11,14,0,0,1,3,1,3,1,1,1,1,1,0,2,1,0,44,35,6,0
13,18,0,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,12,6,1
7,21,4,1,1,4,3,0,1,0,1,1,1,5,0,1,0,40,10,7,1
11,20,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,10,7,1
9,18,0,1,1,0,3,3,0,0,1,1,1,0,0,1,1,8,0,2,1
9,17,0,1,1,0,3,0,0,0,1,1,1,0,0,0,5,0,0,0,1
15,10,4,0,1,4,3,0,1,0,1,1,1,0,2,6,0,45,30,6,1
11,15,0,1,1,0,3,0,0,0,1,1,1,0,2,6,0,18,0,7,1
12,22,4,1,1,0,3,3,0,0,1,1,1,0,2,2,0,60,20,9,1
14,12,0,0,1,0,3,0,0,0,1,1,1,7,2,1,0,40,45,9,1
14,20,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,60,0,9,1
1,18,4,0,1,0,3,0,0,0,1,1,1,0,0,0,5,0,0,0,1
