AGEP,SCHL,MAR,RELP,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,SEX,RAC1P,ESR
16,11,4,16,0,0,0,0,0,0,0,0,1,0,0,5,0
34,19,4,16,0,0,0,0,4,0,0,1,1,0,0,0,0
43,6,4,13,1,0,4,0,4,0,1,1,1,1,1,8,0
8,6,4,2,1,1,0,0,0,0,0,1,1,1,0,5,0
15,11,4,2,1,1,3,0,0,0,1,1,1,1,0,1,0
19,19,4,17,1,0,0,0,4,1,0,1,1,1,0,0,0
33,22,0,0,1,0,0,2,4,3,0,1,1,1,1,0,1
32,20,4,12,1,0,0,2,4,0,0,1,1,1,0,0,1
18,19,4,17,1,0,0,2,4,0,0,1,1,1,1,8,0
54,21,0,1,1,0,3,0,4,0,1,1,1,1,1,5,1
9,8,4,2,1,1,0,0,0,0,0,1,1,1,1,5,0
23,21,4,2,1,0,0,0,4,1,0,1,1,1,0,0,1
29,22,0,0,1,0,4,2,4,0,1,1,1,1,1,5,1
27,17,4,16,1,0,0,2,4,1,0,1,1,1,0,7,0
18,18,4,17,1,0,0,2,4,0,0,1,1,1,1,0,0
59,17,4,0,0,0,0,0,4,0,0,1,1,0,1,1,0
35,19,0,1,0,0,0,2,4,1,0,1,1,0,0,0,0
61,16,0,5,1,0,0,0,4,1,0,1,1,1,1,0,1
16,14,4,2,1,7,0,0,0,0,0,1,1,1,0,0,0
25,4,4,0,1,0,4,2,4,0,1,1,1,1,1,0,1
63,1,0,1,1,0,0,0,4,3,0,1,1,1,0,8,0
76,20,0,1,1,0,0,0,4,0,0,1,1,1,0,0,0
40,21,4,17,0,0,0,0,4,0,0,1,1,0,1,5,0
18,18,4,17,1,0,0,2,4,0,0,1,1,1,0,5,0
50,21,0,1,1,0,3,0,4,0,1,1,1,1,1,5,0
94,16,1,16,0,0,0,0,4,0,0,1,0,0,1,0,0
69,16,4,17,1,0,0,0,4,0,0,1,1,1,1,1,1
26,13,4,2,1,0,0,0,4,0,0,1,1,1,1,7,1
83,16,1,16,0,0,0,0,4,0,0,1,1,0,1,0,0
66,23,0,0,0,0,0,0,4,0,0,1,0,1,0,0,1
44,20,0,0,1,0,0,0,4,0,0,1,1,1,1,0,0
53,21,2,0,1,0,0,0,4,0,0,1,1,1,1,0,1
45,21,0,0,1,0,0,0,4,1,0,1,1,1,1,0,0
52,16,0,0,0,0,3,0,4,0,1,1,0,1,0,0,0
35,19,0,1,1,0,0,0,4,1,0,1,1,1,0,0,1
12,9,4,2,0,2,0,0,0,1,0,1,1,0,0,8,0
26,18,4,2,1,0,0,0,4,1,0,1,1,1,1,0,0
11,8,4,3,1,2,0,0,0,3,0,1,1,1,0,1,0
18,16,4,17,1,0,0,2,4,1,0,1,1,1,1,0,1
25,19,4,17,1,0,0,0,4,0,0,1,1,1,1,8,0
30,16,4,16,1,0,0,0,4,0,0,1,1,1,0,0,0
49,16,2,16,0,0,0,2,4,0,0,1,1,0,0,0,0
13,10,4,17,1,0,0,2,0,0,0,1,1,1,1,0,0
94,1,1,15,0,0,4,0,4,0,1,0,0,0,1,7,0
19,19,4,17,1,0,0,0,4,1,0,1,1,1,0,0,0
33,16,3,0,1,0,0,0,4,0,0,1,1,1,1,1,0
63,17,0,1,1,0,0,0,4,1,0,1,1,1,1,0,0
67,19,2,0,1,0,2,0,4,1,0,1,1,1,1,0,0
19,18,4,7,1,0,0,0,4,1,0,1,1,1,0,8,1
11,9,4,2,1,7,0,0,0,0,0,1,1,1,0,1,0
55,21,0,0,1,0,0,0,4,1,0,1,1,1,1,0,0
61,19,2,12,0,0,0,0,4,1,0,1,1,1,1,0,0
18,18,4,17,0,0,0,2,4,3,0,1,1,1,1,0,0
49,21,0,0,1,0,0,0,4,0,0,1,1,1,0,0,1
39,22,0,0,1,0,4,0,4,0,1,1,1,1,0,5,1
46,21,0,0,1,0,3,0,4,0,1,1,1,1,0,5,1
28,16,4,12,0,0,0,0,4,0,0,1,1,0,0,0,0
19,19,4,2,1,0,0,0,4,3,0,1,1,1,0,7,1
87,19,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0
94,20,1,17,0,0,2,2,4,1,0,0,0,0,1,0,0
42,16,0,1,1,0,0,0,4,0,0,1,1,1,1,0,0
35,23,0,1,1,0,0,0,4,1,0,1,1,1,1,0,1
26,21,4,17,1,0,4,1,4,0,1,1,1,1,0,5,0
37,21,0,0,1,0,0,0,4,0,0,1,1,1,0,0,1
14,11,4,16,1,0,0,2,0,0,0,1,1,1,0,1,0
42,19,0,16,1,0,0,0,4,3,0,1,1,1,0,1,0
77,9,2,6,1,0,3,0,4,0,1,1,1,1,1,5,0
32,21,0,1,1,0,3,0,4,0,1,1,1,1,0,5,1
5,2,4,2,1,1,0,0,0,0,0,1,1,1,0,5,0
11,9,4,2,1,1,0,0,0,0,0,1,1,1,0,0,0
33,13,4,10,1,0,4,0,4,0,1,1,1,1,0,5,1
15,13,4,3,1,2,2,0,0,0,0,1,1,1,1,5,0
47,22,4,0,1,0,0,0,2,0,0,1,1,1,1,1,1
22,20,4,17,1,0,0,0,1,1,0,1,1,1,0,0,0
94,23,0,16,0,0,3,2,4,0,1,1,1,1,0,5,0
51,18,0,1,1,0,3,2,4,0,1,1,1,1,0,5,1
26,17,4,17,1,0,0,2,4,3,0,1,1,1,0,0,0
20,20,4,17,1,0,0,2,4,0,0,1,1,1,1,0,1
61,19,4,11,0,0,0,2,4,1,0,1,1,0,0,0,0
51,17,0,1,0,0,0,0,4,3,0,1,1,0,0,0,1
71,19,0,1,1,0,0,0,4,1,0,1,1,1,0,0,0
24,14,4,16,1,0,0,2,4,0,0,1,1,1,0,1,0
49,14,0,9,1,0,3,0,4,0,1,1,1,1,0,7,1
15,12,4,2,1,1,0,0,0,0,0,1,1,1,0,0,0
17,14,4,2,1,1,0,0,4,1,0,1,1,1,1,8,0
49,21,2,13,1,0,0,0,4,1,0,1,1,1,1,0,1
28,21,0,1,1,0,4,2,4,0,1,1,1,1,1,0,1
35,22,0,2,1,0,0,2,4,0,0,1,1,1,0,5,1
45,21,0,0,1,0,0,0,4,3,0,1,1,1,1,0,0
26,16,4,2,1,0,0,2,4,3,0,1,1,1,0,0,1
33,18,0,0,1,0,0,0,4,3,0,1,1,1,1,0,0
51,21,0,0,1,0,0,0,4,3,0,1,1,1,0,0,0
58,16,0,1,1,0,3,0,4,3,1,1,1,1,1,0,1
77,9,0,6,1,0,4,0,4,0,1,1,1,1,0,0,0
12,10,4,7,1,0,0,0,0,0,0,1,1,1,1,0,0
57,12,2,0,1,0,3,0,4,0,1,1,1,1,1,7,1
35,20,4,11,1,0,0,0,4,3,0,1,1,1,0,1,1
36,22,4,0,1,0,0,0,4,0,0,1,1,1,0,0,1
19,19,4,2,1,0,0,0,4,1,0,1,1,1,0,5,0
35,21,4,2,0,0,0,0,4,0,0,1,1,1,1,0,1
63,16,0,17,1,0,4,0,4,0,1,1,1,1,0,0,1
52,16,0,1,1,0,0,0,4,0,0,1,1,1,1,5,1
34,16,4,16,0,0,0,0,4,0,0,1,1,0,0,0,0
9,7,4,2,1,5,0,0,0,0,0,1,1,1,0,0,0
94,7,1,16,0,0,0,2,4,0,0,0,1,0,1,1,0
88,13,0,16,0,0,0,2,4,0,0,1,1,0,1,8,0
53,16,4,3,0,0,0,0,4,1,0,0,1,1,0,0,0
77,19,4,0,0,0,0,0,2,0,0,1,0,1,0,0,0
63,16,0,1,1,0,0,0,4,0,0,1,1,1,0,0,0
32,21,4,0,1,0,0,0,4,3,0,1,1,1,1,0,1
46,22,4,17,0,0,0,0,4,3,0,1,1,0,0,0,0
55,9,3,0,1,0,3,0,4,0,1,1,1,1,1,0,1
18,14,4,17,1,0,0,2,1,3,0,1,1,1,0,0,0
39,12,4,16,1,0,0,2,4,0,0,1,1,1,0,0,0
61,1,4,16,0,0,3,0,4,0,1,0,0,0,1,0,0
16,12,4,2,1,1,0,0,0,1,0,1,1,1,0,0,0
26,21,4,2,1,0,0,0,4,1,0,1,1,1,0,0,0
24,15,4,17,0,0,0,0,4,1,0,1,1,0,0,4,1
20,19,4,17,1,0,0,0,1,1,0,1,1,1,0,0,0
53,22,0,0,1,0,3,0,4,0,1,1,1,1,0,0,1
21,16,4,17,1,0,0,0,1,0,0,1,1,1,0,0,0
31,21,0,2,1,0,4,2,4,0,1,1,1,1,0,5,1
18,16,4,2,1,0,0,0,4,0,0,1,1,1,0,7,0
63,18,0,1,1,0,0,0,4,1,0,1,1,1,1,0,0
69,21,1,0,1,0,0,0,4,2,0,1,1,1,1,0,0
35,1,4,17,0,0,0,0,4,3,0,1,0,0,1,0,0
19,19,4,17,1,0,0,2,4,1,0,1,1,1,0,8,0
5,2,4,2,1,1,0,2,0,1,0,1,1,1,1,0,0
48,11,0,0,1,0,0,0,4,0,0,1,1,1,1,0,0
44,20,2,0,1,0,3,0,4,0,1,1,1,1,1,5,1
65,9,0,0,0,0,3,0,4,0,1,1,1,1,0,7,0
29,19,4,16,1,0,0,0,4,0,0,1,1,1,0,1,0
17,12,4,16,1,0,0,2,4,0,0,1,1,1,0,0,0
26,19,4,16,1,0,0,0,4,0,0,1,1,1,0,7,0
87,22,4,17,0,0,4,0,4,0,1,0,1,0,0,0,1
67,16,0,1,1,0,3,0,4,0,1,1,1,1,1,7,0
83,12,1,0,1,0,0,0,4,0,0,1,1,1,1,7,0
35,16,4,16,1,0,0,2,4,1,0,1,1,1,1,0,0
17,14,4,2,1,1,0,0,4,0,0,1,1,1,1,0,0
15,12,4,2,1,1,0,0,0,3,0,1,1,1,1,0,0
22,16,4,17,0,0,0,2,4,2,0,1,1,0,1,8,1
56,16,2,0,1,0,0,0,4,0,0,1,1,1,0,0,1
23,21,4,17,1,0,4,0,4,0,1,1,1,1,0,5,0
55,19,0,1,1,0,3,0,4,0,1,1,1,1,1,0,1
56,16,2,0,1,0,0,2,4,3,0,1,1,1,1,0,1
30,24,0,2,1,0,0,2,4,1,0,1,1,1,1,0,0
64,21,0,0,1,0,0,0,4,2,0,1,1,1,0,0,0
38,16,0,0,0,0,0,0,4,0,0,0,1,1,0,7,1
67,21,0,0,1,0,0,0,2,1,0,1,1,1,0,0,0
10,6,4,2,1,1,0,0,0,3,0,1,1,1,0,0,0
5,1,4,2,1,7,0,2,0,1,0,1,1,1,0,0,0
9,5,4,2,1,1,0,0,0,1,0,1,1,1,0,0,0
44,18,0,15,1,0,0,0,3,0,0,1,1,1,0,1,1
39,21,0,0,1,0,0,0,4,0,0,1,1,1,1,0,1
22,19,4,17,1,0,0,0,4,1,0,1,1,1,1,0,1
39,20,0,0,1,0,4,0,4,0,1,1,1,1,1,0,0
54,20,4,15,1,0,0,0,4,1,0,1,1,1,1,0,1
17,14,4,2,1,2,0,0,4,0,0,1,1,1,0,7,0
12,8,4,2,1,1,0,0,0,0,0,1,1,1,0,8,0
32,21,0,1,1,0,0,0,4,0,0,1,1,1,1,5,1
12,10,4,2,1,1,0,0,0,0,0,1,1,1,0,0,0
32,21,0,0,1,0,0,0,4,0,0,1,1,1,0,5,1
39,16,4,2,1,0,0,0,4,1,0,1,1,1,0,8,1
27,19,4,16,1,0,4,0,4,0,1,1,1,1,0,0,0
65,16,4,16,0,0,0,0,4,3,0,1,1,0,1,0,0
67,20,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0
37,16,4,17,0,0,0,2,4,0,0,1,1,0,0,0,0
22,21,4,17,1,0,0,2,4,1,0,1,1,1,0,0,1
47,9,0,0,1,0,4,0,4,3,1,1,1,1,1,0,0
55,12,0,1,1,0,4,0,4,0,1,1,1,1,1,0,0
12,8,4,2,1,2,0,0,0,0,0,1,1,1,1,5,0
58,19,0,0,1,0,0,2,4,1,0,1,1,1,1,0,1
23,16,3,0,1,0,0,0,4,0,0,1,1,1,1,0,1
19,19,4,17,1,0,0,0,4,0,0,1,1,1,1,1,0
29,16,4,0,1,0,0,0,4,0,0,1,1,1,1,0,1
44,20,0,0,1,0,3,0,4,3,1,1,1,1,0,0,1
26,21,0,17,1,0,4,0,4,0,1,1,1,1,1,5,0
66,18,1,0,1,0,0,0,4,0,0,1,1,1,1,0,0
58,22,0,0,1,0,3,0,4,0,1,1,1,1,0,5,0
13,11,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0
66,16,2,0,1,0,0,2,4,0,0,1,1,1,0,0,0
58,20,2,16,1,0,3,0,4,0,1,1,1,1,0,7,0
20,19,4,17,1,0,0,0,4,1,0,1,1,1,1,0,0
70,24,0,0,1,0,0,0,4,0,0,1,1,1,0,0,0
43,23,0,0,1,0,0,0,4,1,0,1,1,1,1,0,1
64,21,0,1,1,0,0,0,4,0,0,1,1,1,0,0,1
87,21,0,16,0,0,0,2,4,0,0,1,1,0,0,0,0
61,20,2,0,1,0,3,0,4,1,1,1,1,1,1,0,0
56,1,0,1,1,0,4,0,4,0,1,1,1,1,1,5,0
63,21,0,6,1,0,3,0,4,3,1,1,1,1,1,5,0
59,12,0,16,1,0,3,2,4,0,1,1,1,1,0,1,0
26,20,4,2,1,0,0,0,4,1,0,1,1,1,1,0,1
86,13,2,17,0,0,0,2,2,0,0,0,1,0,0,0,0
17,14,4,2,1,1,0,0,4,0,0,1,1,1,0,8,1
54,19,2,10,0,0,0,0,4,1,0,1,1,1,1,0,0
61,16,1,10,1,0,3,0,4,3,1,1,1,1,1,7,1
37,16,0,1,1,0,4,0,4,0,1,1,1,1,1,0,0
46,16,2,17,1,0,0,0,4,0,0,1,1,1,1,7,1
50,9,2,0,1,0,4,2,4,0,1,1,1,1,0,7,1
13,11,4,16,1,0,0,1,0,0,0,1,1,1,0,1,0
19,19,4,17,1,0,0,2,4,3,0,1,1,1,1,8,0
40,14,1,17,0,0,0,0,4,0,0,1,1,0,1,2,0
37,21,0,1,1,0,0,0,4,1,0,1,1,1,1,0,1
6,3,4,7,1,7,0,0,0,0,0,1,1,1,1,0,0
94,12,1,17,1,0,0,0,2,1,0,1,1,1,0,0,0
18,18,4,17,1,0,4,1,4,0,1,1,1,1,1,5,0
80,1,1,10,0,0,4,0,4,3,1,1,1,1,1,5,0
21,16,4,17,1,0,0,2,3,1,0,1,1,1,0,0,0
39,13,2,16,0,0,0,2,4,0,0,0,0,0,0,4,0
35,19,0,0,1,0,0,0,4,0,0,1,1,1,1,0,1
48,22,4,0,1,0,3,0,4,0,1,1,1,1,0,5,0
25,16,4,16,1,0,0,2,4,0,0,1,1,1,0,0,0
42,21,0,2,1,0,3,0,4,1,1,1,1,1,0,7,0
74,16,0,1,0,0,0,0,4,0,0,1,1,0,1,0,0
32,19,0,1,1,0,0,0,4,0,0,1,1,1,1,0,1
94,16,1,17,0,0,0,0,4,0,0,1,1,1,1,0,0
55,16,4,17,1,0,0,2,4,0,0,1,1,1,0,1,0
36,21,4,0,1,0,0,0,4,0,0,1,1,1,1,0,1
7,3,4,2,1,7,0,0,0,1,0,1,1,1,1,0,0
29,24,0,1,1,0,0,0,4,0,0,1,1,1,0,0,1
73,16,1,0,1,0,0,0,4,0,0,1,1,1,1,1,0
20,16,4,17,1,0,0,0,1,1,0,1,1,1,0,0,0
48,20,0,1,1,0,0,0,4,1,0,1,1,1,1,0,1
5,1,4,2,1,2,0,0,0,0,0,1,1,1,1,7,0
23,21,4,12,1,0,0,0,4,0,0,1,1,1,0,0,1
56,17,0,1,1,0,0,0,3,0,0,1,1,1,0,0,1
46,22,0,0,1,0,3,0,4,0,1,1,1,1,1,0,0
44,16,0,16,1,0,0,0,4,3,0,1,1,1,0,0,0
26,18,0,1,1,0,0,0,4,0,0,1,1,1,0,5,1
19,19,4,17,1,0,0,2,4,1,0,1,1,1,1,0,1
49,13,0,1,1,0,4,0,4,0,1,1,1,1,1,0,0
56,19,2,0,1,0,0,0,4,1,0,1,1,1,0,0,0
54,13,0,16,1,0,0,0,4,0,0,1,1,1,0,1,0
89,1,1,17,0,0,3,0,4,0,1,1,1,0,1,7,0
18,14,4,17,0,0,0,2,4,0,0,1,1,0,1,7,0
10,6,4,2,1,2,0,2,0,1,0,1,1,1,0,0,0
63,19,4,17,1,0,0,0,4,0,0,1,1,1,0,1,0
30,21,4,0,1,0,3,0,4,0,1,1,1,1,0,0,1
40,16,3,16,1,0,0,2,4,0,0,1,1,1,0,0,0
63,20,4,13,1,0,3,0,4,0,1,1,1,1,1,7,1
72,19,4,15,1,0,3,0,2,3,1,1,1,1,0,0,0
71,16,2,12,1,0,0,2,4,0,0,1,1,1,0,0,0
12,9,4,2,1,1,0,0,0,0,0,1,1,1,0,8,0
16,13,4,2,1,7,0,0,0,1,0,1,1,1,1,0,0
68,17,0,16,0,0,0,0,4,0,0,1,1,1,0,1,0
26,20,4,2,1,0,0,0,4,0,0,1,1,1,0,7,1
19,18,4,17,1,0,0,0,4,0,0,1,1,1,1,5,1
26,19,2,0,1,0,0,2,2,0,0,1,1,1,0,1,1
16,13,4,3,1,3,2,0,0,0,0,1,1,1,1,5,0
27,21,4,13,1,0,0,0,4,0,0,1,1,1,1,0,1
34,21,4,2,1,0,0,0,4,0,0,1,1,1,1,7,1
60,16,0,1,1,0,3,0,4,3,1,1,1,1,1,0,1
14,11,4,16,0,0,0,0,0,0,0,1,1,0,1,1,0
55,19,2,16,0,0,0,2,4,3,0,1,1,1,1,0,0
25,16,4,7,1,0,0,0,4,0,0,1,1,1,1,0,1
20,13,4,17,0,0,0,0,4,3,0,1,1,0,1,0,0
13,11,4,2,1,2,0,0,0,0,0,1,1,1,0,0,0
42,21,0,1,1,0,0,0,4,3,0,1,1,1,0,0,1
75,11,1,16,0,0,0,0,4,0,0,1,1,1,1,0,0
44,22,0,1,1,0,3,0,4,0,1,1,1,1,0,0,1
28,20,4,17,1,0,0,0,4,0,0,1,1,1,1,0,0
94,16,2,17,0,0,0,0,4,3,0,0,0,0,1,0,0
90,20,1,16,1,0,0,0,4,0,0,1,1,1,1,0,0
63,22,0,1,1,0,3,0,4,0,1,1,1,1,1,0,1
27,17,4,17,1,0,0,2,4,0,0,1,1,1,0,0,1
18,19,4,2,1,0,0,0,4,0,0,1,1,1,0,7,0
52,18,0,1,1,0,3,0,4,0,1,1,1,1,0,0,1
33,21,4,0,1,0,0,0,4,1,0,1,1,1,0,0,1
94,16,0,16,0,0,0,2,2,1,0,0,1,0,1,0,0
78,20,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0
65,7,0,6,0,0,4,0,4,0,1,1,1,1,1,0,0
39,14,4,16,0,0,0,0,4,1,0,0,1,1,0,8,0
65,18,0,0,1,0,0,0,4,0,0,1,1,1,1,0,0
46,16,4,16,1,0,0,2,4,0,0,1,1,1,0,0,0
94,16,0,5,0,0,0,0,4,0,0,1,1,0,0,5,0
68,21,0,0,0,0,3,0,4,0,1,0,1,1,1,0,0
6,4,4,2,1,5,0,0,0,0,0,1,1,1,0,0,0
7,4,4,2,1,1,0,0,0,1,0,1,1,1,1,0,0
57,19,1,10,0,0,0,0,4,1,0,1,1,0,1,0,0
59,21,0,1,1,0,3,0,4,3,1,1,1,1,0,5,1
82,20,1,8,0,0,3,0,4,0,1,1,1,1,1,1,0
89,7,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
53,19,0,0,1,0,0,0,4,0,0,1,1,1,0,0,1
41,13,0,16,1,0,0,0,4,0,0,1,1,1,0,8,0
49,23,0,0,1,0,0,0,4,0,0,1,1,1,1,0,1
74,21,0,0,0,0,0,0,4,1,0,0,1,1,0,8,0
62,5,0,1,1,0,4,0,4,0,1,1,1,1,1,7,1
12,9,4,16,0,0,0,0,0,0,0,1,1,0,0,1,0
79,18,0,17,0,0,0,0,4,3,0,0,1,1,1,0,0
11,8,4,4,1,1,0,2,0,1,0,1,1,1,1,5,0
65,20,4,12,0,0,0,0,4,0,0,1,1,0,1,1,0
77,19,2,17,0,0,0,2,2,1,0,1,1,1,1,0,0
65,18,0,1,1,0,0,0,4,0,0,1,1,1,1,0,0
26,21,4,2,1,0,0,0,4,0,0,1,1,1,0,5,0
29,16,4,16,1,0,0,0,4,3,0,1,1,1,0,5,0
44,16,4,17,1,0,0,2,4,1,0,1,1,1,0,8,0
19,16,4,16,1,0,0,2,4,1,0,1,1,1,0,0,0
59,21,4,0,1,0,0,0,4,1,0,1,1,1,1,0,1
19,19,4,17,1,0,0,2,4,1,0,1,1,1,0,0,0
25,16,4,16,1,0,0,0,4,0,0,1,1,1,0,0,0
62,16,0,1,1,0,3,0,4,0,1,1,1,1,1,7,1
42,21,0,0,1,0,0,0,4,1,0,1,1,1,0,0,1
51,20,0,1,0,0,0,0,4,3,0,1,1,0,1,0,0
27,16,4,2,0,0,0,0,4,1,0,1,1,0,0,0,1
24,21,4,2,1,0,0,0,4,0,0,1,1,1,0,5,1
47,14,0,16,0,0,0,0,4,0,0,1,0,1,0,1,0
50,7,4,13,1,0,4,0,4,0,1,1,1,1,0,0,1
34,22,0,0,1,0,0,0,4,1,0,1,1,1,0,0,1
67,21,1,17,0,0,0,2,4,0,0,0,0,0,0,0,0
66,20,0,15,1,0,0,0,2,1,0,1,1,1,1,0,0
58,18,4,17,0,0,0,0,4,3,0,1,1,0,0,0,0
36,21,4,2,1,0,3,0,4,1,1,1,1,1,0,7,1
51,18,0,1,1,0,3,0,4,0,1,1,1,1,1,0,0
63,18,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0
32,19,4,2,1,0,3,0,4,0,1,1,1,1,0,5,1
54,21,0,1,1,0,0,0,4,0,0,1,1,1,1,0,1
27,22,4,12,1,0,0,2,4,1,0,1,1,1,0,0,1
35,17,4,16,1,0,0,0,4,0,0,1,1,1,0,0,0
52,19,4,17,1,0,3,0,4,0,1,1,1,1,0,5,0
66,18,2,0,1,0,3,0,4,0,1,1,1,1,0,0,0
16,14,4,2,1,8,0,0,0,0,0,1,1,1,1,0,0
41,23,4,12,1,0,0,0,2,3,0,1,1,1,0,1,1
17,16,4,17,1,0,0,2,4,0,0,1,1,1,0,0,0
45,15,4,16,0,0,0,2,4,0,0,1,1,0,0,0,0
27,19,4,15,1,0,0,0,4,3,0,1,1,1,1,0,1
53,18,2,0,1,0,0,0,4,1,0,1,1,1,1,0,1
39,19,3,16,1,0,0,2,4,0,0,1,1,1,0,7,0
39,22,0,1,1,0,4,0,4,3,1,1,1,1,1,0,0
39,21,0,0,1,0,0,0,4,1,0,1,1,1,1,0,0
6,4,4,2,1,2,0,0,0,0,0,1,1,1,1,0,0
71,16,4,0,1,0,0,0,4,0,0,1,1,1,0,1,0
38,16,4,5,1,0,0,0,4,0,0,1,1,1,0,1,0
23,21,4,7,1,0,0,0,4,0,0,1,1,1,1,0,0
59,17,4,0,1,0,0,0,4,1,0,1,1,1,0,0,1
18,14,4,2,1,0,0,0,4,0,0,1,1,1,1,0,0
18,18,4,17,1,0,0,0,4,3,0,1,1,1,0,0,0
40,19,2,2,1,0,0,0,4,1,0,1,1,1,1,0,1
74,20,2,0,1,0,0,0,4,1,0,1,1,1,1,0,0
17,16,4,2,1,1,0,0,4,1,0,1,1,1,0,0,1
20,18,4,16,1,0,0,0,4,1,0,1,1,1,0,7,0
33,23,0,1,1,0,4,1,4,0,1,1,1,1,1,0,0
37,16,3,5,1,0,0,0,4,1,0,1,1,1,0,0,1
86,21,1,16,0,0,0,0,4,0,0,1,1,1,1,1,0
40,16,0,1,1,0,3,0,4,0,1,1,1,1,1,7,0
87,16,1,16,0,0,0,0,4,3,0,1,1,0,1,0,0
64,21,0,0,0,0,0,0,4,0,0,1,1,1,1,0,0
25,16,4,0,1,0,0,0,4,0,0,1,1,1,0,7,1
18,18,4,2,1,0,0,2,4,1,0,1,1,1,1,8,1
70,23,0,0,1,0,0,0,4,3,0,1,1,1,0,0,0
73,22,0,1,0,0,0,0,4,0,0,1,1,0,0,0,0
60,21,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0
10,6,4,2,1,7,0,0,0,3,0,1,1,1,1,7,0
63,19,4,17,1,0,0,0,4,0,0,1,1,1,0,1,0
11,9,4,2,1,1,0,2,0,3,0,1,1,1,0,0,0
19,14,4,7,1,0,0,0,4,0,0,1,1,1,0,0,0
48,8,0,1,1,0,4,0,4,0,1,1,1,1,0,5,0
61,19,2,0,1,0,0,0,4,1,0,1,1,1,1,0,1
27,22,0,1,1,0,0,0,4,0,0,1,1,1,1,0,1
40,16,0,1,1,0,0,0,4,0,0,1,1,1,1,0,1
24,21,0,9,1,0,3,2,4,3,1,1,1,1,1,7,1
23,21,4,2,1,0,0,0,4,1,0,1,1,1,0,5,1
18,18,4,17,1,0,0,2,4,0,0,1,1,1,0,0,0
76,22,0,0,1,0,3,0,4,0,1,1,1,1,1,0,0
59,16,2,16,1,0,0,2,4,0,0,1,1,1,0,0,0
90,16,1,6,0,0,0,0,2,1,0,1,1,1,1,0,0
36,14,3,16,1,0,0,0,4,0,0,1,1,1,1,0,0
60,11,0,17,0,0,0,2,4,3,0,0,1,1,1,4,0
39,19,0,0,1,0,3,0,4,0,1,1,1,1,0,5,1
30,21,4,2,1,0,0,0,4,0,0,1,1,1,0,7,1
81,1,2,0,0,0,3,2,4,0,1,1,1,0,1,7,0
70,16,1,0,1,0,0,0,4,0,0,1,1,1,1,2,0
28,19,4,13,1,0,3,0,4,3,1,1,1,1,0,0,1
39,21,0,0,1,0,0,0,4,3,0,1,1,1,0,0,1
21,19,4,17,1,0,0,0,4,3,0,1,1,1,0,0,0
23,19,4,2,1,0,0,0,4,0,0,1,1,1,0,0,0
48,16,0,1,1,0,3,0,4,0,1,1,1,1,0,0,1
26,16,3,17,1,0,0,0,4,1,0,1,1,1,0,0,0
50,19,4,17,1,0,0,2,4,0,0,1,1,1,0,4,0
13,10,4,16,1,0,0,2,0,0,0,1,1,1,0,1,0
30,18,4,2,1,0,0,0,4,3,0,1,1,1,1,0,1
77,16,1,17,0,0,0,0,4,0,0,1,1,1,1,0,0
41,21,0,1,1,0,0,0,4,0,0,1,1,1,1,5,1
5,2,4,10,1,8,4,1,0,0,1,1,1,1,0,0,0
67,24,0,0,1,0,0,0,4,0,0,1,1,1,0,0,1
12,9,4,2,1,4,0,0,0,3,0,1,1,1,1,0,0
60,21,0,0,1,0,0,0,4,1,0,1,1,1,0,8,0
12,9,4,2,1,1,0,0,0,0,0,1,1,1,0,5,0
50,16,4,0,1,0,3,0,4,0,1,1,1,1,1,0,1
19,15,4,5,1,0,0,0,4,0,0,1,1,1,0,7,0
57,15,2,16,0,0,0,2,4,1,0,0,0,0,0,0,0
76,13,4,17,0,0,0,0,4,0,0,1,1,1,0,0,0
71,22,0,0,1,0,0,0,2,0,0,1,1,1,0,0,0
82,21,1,16,0,0,3,2,4,0,1,1,1,1,1,5,0
45,14,0,16,1,0,0,0,4,0,0,1,1,1,0,0,0
37,22,0,0,1,0,3,0,4,0,1,1,1,1,0,5,1
27,18,4,2,1,0,0,0,4,0,0,1,1,1,0,1,0
45,17,4,16,1,0,0,2,4,0,0,1,1,1,0,1,0
31,20,4,13,0,0,0,0,4,0,0,1,0,1,1,5,1
62,18,0,10,1,0,4,0,4,0,1,1,1,1,0,5,1
19,14,0,0,1,0,0,0,4,3,0,1,1,1,1,0,1
32,14,4,16,1,0,0,2,4,1,0,1,1,1,1,7,0
34,22,0,1,1,0,4,0,4,0,1,1,1,1,1,5,1
26,20,4,5,1,0,3,0,4,0,1,1,1,1,1,7,0
72,19,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0
10,6,4,2,1,2,0,0,0,0,0,1,1,1,1,7,0
21,19,4,2,1,0,0,0,4,0,0,1,1,1,0,7,1
41,22,0,0,1,0,0,0,3,0,0,1,1,1,1,0,1
50,21,0,0,1,0,0,0,4,0,0,1,1,1,0,0,1
21,19,4,17,1,0,0,0,4,0,0,1,1,1,1,0,0
